stage,method,target_mode,seed,beta,H,omega_out,omega_in,s,gamma,N,n_steps,fr_every,target_ema_rate,score_clip,max_event_fraction,ess_window_steps,final_l2_f,final_l2_fp,int_l2_f,final_ess,n_die,n_clone,repl_fraction,n_fr_apply,cond_abserr_mean,cond_abserr_max
stage4_gamma,fr_estimated,estimated,8,8.0,2.5,1.0,25.0,0.25,10.0,256,40000,10,0.005,3.0,0.08,4000,0.1149781876892258,1.2847956743446918,6.8027137598295635,27.0,8559.0,4250.0,0.012508789062500001,4000.0,0.027799373190755778,0.06882503494096058
stage4_gamma,fr_estimated,estimated,9,8.0,2.5,1.0,25.0,0.25,10.0,256,40000,10,0.005,3.0,0.08,4000,0.12491389669394755,1.3561549822696182,7.433571281081685,28.0,8346.0,4200.0,0.012251953125,4000.0,0.031125496827864356,0.07393792240738012
stage4_gamma,fr_estimated,estimated,0,8.0,2.5,1.0,25.0,0.25,15.0,256,40000,10,0.005,3.0,0.08,4000,0.09635706373404762,1.0919668395822517,6.257315702450212,26.0,11843.0,5602.0,0.0170361328125,4000.0,0.021248113179962017,0.06961785303506542
stage4_gamma,fr_estimated,estimated,1,8.0,2.5,1.0,25.0,0.25,15.0,256,40000,10,0.005,3.0,0.08,4000,0.10503433276782098,1.1586065136282178,6.853313933047677,21.0,11799.0,5475.0,0.016869140625,4000.0,0.030702112881932715,0.10562780221649498
stage4_gamma,fr_estimated,estimated,2,8.0,2.5,1.0,25.0,0.25,15.0,256,40000,10,0.005,3.0,0.08,4000,0.10292674318602522,1.1946071768216744,6.709021483034867,20.0,11893.0,5671.0,0.01715234375,4000.0,0.012508178715744769,0.040430775376205486
stage4_gamma,fr_estimated,estimated,3,8.0,2.5,1.0,25.0,0.25,15.0,256,40000,10,0.005,3.0,0.08,4000,0.08728740567867467,1.0798053813579829,5.542260802843023,23.0,12156.0,5635.0,0.0173740234375,4000.0,0.036573961056673335,0.09798070167569464
stage4_gamma,fr_estimated,estimated,4,8.0,2.5,1.0,25.0,0.25,15.0,256,40000,10,0.005,3.0,0.08,4000,0.09969887051598289,1.1763262715817018,6.355681801655148,21.0,12008.0,5698.0,0.017291015625,4000.0,0.014212441952912885,0.041524737315020044
stage4_gamma,fr_estimated,estimated,5,8.0,2.5,1.0,25.0,0.25,15.0,256,40000,10,0.005,3.0,0.08,4000,0.09480413329666382,1.1034008467791083,6.025810345922858,18.0,12060.0,5572.0,0.01721875,4000.0,0.003005331226522877,0.010478144824452348
stage4_gamma,fr_estimated,estimated,6,8.0,2.5,1.0,25.0,0.25,15.0,256,40000,10,0.005,3.0,0.08,4000,0.10025241126287994,1.1808800624181042,6.270519482351936,24.0,11904.0,5537.0,0.0170322265625,4000.0,0.025207466534437305,0.0698930544479717
stage4_gamma,fr_estimated,estimated,7,8.0,2.5,1.0,25.0,0.25,15.0,256,40000,10,0.005,3.0,0.08,4000,0.10376959357813033,1.2083957716279485,6.311239973340462,21.0,11780.0,5742.0,0.017111328125000002,4000.0,0.02007782636722875,0.060275245211514714
stage4_gamma,fr_estimated,estimated,8,8.0,2.5,1.0,25.0,0.25,15.0,256,40000,10,0.005,3.0,0.08,4000,0.08708342695926867,0.9802353890756358,5.612489213145569,21.0,11880.0,5761.0,0.017227539062500002,4000.0,0.029514529454747574,0.08953992332010224
stage4_gamma,fr_estimated,estimated,9,8.0,2.5,1.0,25.0,0.25,15.0,256,40000,10,0.005,3.0,0.08,4000,0.09951826544682212,1.1820358993063187,6.297538338438276,18.0,12076.0,5466.0,0.017130859375,4000.0,0.0119203080786575,0.05109456822725035
stage4_gamma,fr_estimated,estimated,0,8.0,2.5,1.0,25.0,0.25,1.0,256,40000,10,0.005,3.0,0.08,4000,0.1905729126958755,1.7115809269709275,9.675183869804272,101.0,1253.0,710.0,0.0019169921875,4000.0,0.017558442506136605,0.06991905994427616
stage4_gamma,fr_estimated,estimated,1,8.0,2.5,1.0,25.0,0.25,1.0,256,40000,10,0.005,3.0,0.08,4000,0.19999532253006014,1.7986713615481376,10.17772539380799,97.0,1180.0,731.0,0.0018662109375,4000.0,0.05194235286608069,0.21853311595957292
stage4_gamma,fr_estimated,estimated,2,8.0,2.5,1.0,25.0,0.25,1.0,256,40000,10,0.005,3.0,0.08,4000,0.18815823021179207,1.7008148430355348,9.722781700532535,101.0,1266.0,750.0,0.00196875,4000.0,0.011265746257521725,0.023877632364156562
stage4_gamma,fr_estimated,estimated,3,8.0,2.5,1.0,25.0,0.25,1.0,256,40000,10,0.005,3.0,0.08,4000,0.1974817208289402,1.7634526427928907,10.087547714983158,109.0,1223.0,764.0,0.0019404296875,4000.0,0.010434786017451384,0.044224662897821634
stage4_gamma,fr_estimated,estimated,4,8.0,2.5,1.0,25.0,0.25,1.0,256,40000,10,0.005,3.0,0.08,4000,0.1901334521690335,1.7273646910058558,9.768268510656267,104.0,1200.0,746.0,0.001900390625,4000.0,0.008607812819356473,0.03555280179270036
stage4_gamma,fr_estimated,estimated,5,8.0,2.5,1.0,25.0,0.25,1.0,256,40000,10,0.005,3.0,0.08,4000,0.1973294052353509,1.7720907655234361,10.38290061671594,104.0,1162.0,685.0,0.0018037109375,4000.0,0.004754548446887276,0.006631505754894115
stage4_gamma,fr_estimated,estimated,6,8.0,2.5,1.0,25.0,0.25,1.0,256,40000,10,0.005,3.0,0.08,4000,0.18876760297291897,1.7248509351709003,9.54856863017119,114.0,1220.0,752.0,0.00192578125,4000.0,0.014666589208659514,0.060750443706198955
stage4_gamma,fr_estimated,estimated,7,8.0,2.5,1.0,25.0,0.25,1.0,256,40000,10,0.005,3.0,0.08,4000,0.20596150856128584,1.813283006467867,10.58692741292903,95.0,1217.0,733.0,0.001904296875,4000.0,0.013966460617913628,0.06120579369367116
stage4_gamma,fr_estimated,estimated,8,8.0,2.5,1.0,25.0,0.25,1.0,256,40000,10,0.005,3.0,0.08,4000,0.18790039545948176,1.724845186873829,9.34718346836873,86.0,1271.0,748.0,0.0019716796875,4000.0,0.007341060712464445,0.02624778695166012
stage4_gamma,fr_estimated,estimated,9,8.0,2.5,1.0,25.0,0.25,1.0,256,40000,10,0.005,3.0,0.08,4000,0.19504975877004965,1.7460012380075893,9.946816902659254,98.0,1224.0,741.0,0.0019189453125,4000.0,0.009025438084824037,0.032498252048194134
stage4_gamma,fr_estimated,estimated,0,8.0,2.5,1.0,25.0,0.25,25.0,256,40000,10,0.005,3.0,0.08,4000,0.06698208264584457,0.8413076804209285,4.997517901224491,15.0,18369.0,8221.0,0.025966796875,4000.0,0.023219158027831685,0.09828751865744371
stage4_gamma,fr_estimated,estimated,1,8.0,2.5,1.0,25.0,0.25,25.0,256,40000,10,0.005,3.0,0.08,4000,0.06596811129384847,0.8828640240524263,4.896747302552601,13.0,18551.0,8343.0,0.026263671875000002,4000.0,0.014696239255956122,0.059978254591162086
stage4_gamma,fr_estimated,estimated,2,8.0,2.5,1.0,25.0,0.25,25.0,256,40000,10,0.005,3.0,0.08,4000,0.06611178483928554,0.8868581758532528,5.1112934082406625,15.0,18531.0,8404.0,0.026303710937500002,4000.0,0.012405189087869719,0.05249728836341454
stage4_gamma,fr_estimated,estimated,3,8.0,2.5,1.0,25.0,0.25,25.0,256,40000,10,0.005,3.0,0.08,4000,0.06603750209600573,0.7787769172885147,5.017833282114784,9.0,18895.0,8465.0,0.02671875,4000.0,0.016694535967069712,0.05065408238687197
stage4_gamma,fr_estimated,estimated,4,8.0,2.5,1.0,25.0,0.25,25.0,256,40000,10,0.005,3.0,0.08,4000,0.0650542724798055,0.7347676015252538,4.869411916155498,10.0,19074.0,8497.0,0.0269248046875,4000.0,0.012642089370452029,0.04223655111217686
stage4_gamma,fr_estimated,estimated,5,8.0,2.5,1.0,25.0,0.25,25.0,256,40000,10,0.005,3.0,0.08,4000,0.062441827630917254,0.8201489522705581,4.759312826951179,13.0,18459.0,8436.0,0.0262646484375,4000.0,0.019253099775316106,0.07164474316145722
stage4_gamma,fr_estimated,estimated,6,8.0,2.5,1.0,25.0,0.25,25.0,256,40000,10,0.005,3.0,0.08,4000,0.06595843374583742,0.8162070367843149,5.049420666622247,17.0,18859.0,8234.0,0.0264580078125,4000.0,0.027731897494868013,0.07942422845109874
stage4_gamma,fr_estimated,estimated,7,8.0,2.5,1.0,25.0,0.25,25.0,256,40000,10,0.005,3.0,0.08,4000,0.060922720726077406,0.7962538135037365,4.677646022329197,17.0,18601.0,8318.0,0.0262880859375,4000.0,0.016842517298718086,0.07954635168156694
stage4_gamma,fr_estimated,estimated,8,8.0,2.5,1.0,25.0,0.25,25.0,256,40000,10,0.005,3.0,0.08,4000,0.06558378207140735,0.7680082920384209,4.82291515459543,20.0,19187.0,8515.0,0.027052734375,4000.0,0.012085349798295486,0.03708789579440415
stage4_gamma,fr_estimated,estimated,9,8.0,2.5,1.0,25.0,0.25,25.0,256,40000,10,0.005,3.0,0.08,4000,0.0660681996495329,0.8466819766102885,4.631035678002547,13.0,18706.0,8374.0,0.026445312500000002,4000.0,0.020295390419133592,0.052516433265891754
stage4_gamma,fr_estimated,estimated,0,8.0,2.5,1.0,25.0,0.25,3.0,256,40000,10,0.005,3.0,0.08,4000,0.18197299064334269,1.6838892425774545,9.837973951652286,57.0,2959.0,1616.0,0.0044677734375,4000.0,0.018275170965938205,0.06613209993017179
stage4_gamma,fr_estimated,estimated,1,8.0,2.5,1.0,25.0,0.25,3.0,256,40000,10,0.005,3.0,0.08,4000,0.17769558419949183,1.7020340095466435,8.681725141325,59.0,2970.0,1563.0,0.0044267578125,4000.0,0.014717141458491036,0.058147367332112274
stage4_gamma,fr_estimated,estimated,2,8.0,2.5,1.0,25.0,0.25,3.0,256,40000,10,0.005,3.0,0.08,4000,0.1976705051970268,1.7753889825600517,10.139244590806737,49.0,3028.0,1681.0,0.0045986328125000005,4000.0,0.017952419264176435,0.054609452378345344
stage4_gamma,fr_estimated,estimated,3,8.0,2.5,1.0,25.0,0.25,3.0,256,40000,10,0.005,3.0,0.08,4000,0.1815291889027488,1.6578366251068635,9.387991540039337,53.0,2979.0,1666.0,0.0045361328125000005,4000.0,0.018276870563548153,0.07338749724219008
stage4_gamma,fr_estimated,estimated,4,8.0,2.5,1.0,25.0,0.25,3.0,256,40000,10,0.005,3.0,0.08,4000,0.18694529520199044,1.7060793001132284,9.795262185028276,57.0,2940.0,1654.0,0.004486328125,4000.0,0.028171124511304,0.08457713987500394
stage4_gamma,fr_estimated,estimated,5,8.0,2.5,1.0,25.0,0.25,3.0,256,40000,10,0.005,3.0,0.08,4000,0.16462370083612637,1.608336165129427,8.54701321676295,60.0,3012.0,1666.0,0.004568359375,4000.0,0.026896401326601527,0.08579718115133991
stage4_gamma,fr_estimated,estimated,6,8.0,2.5,1.0,25.0,0.25,3.0,256,40000,10,0.005,3.0,0.08,4000,0.14632406417825772,1.3875913112851304,7.599228336356864,52.0,3060.0,1528.0,0.00448046875,4000.0,0.02522104702164284,0.09024383059091862
stage4_gamma,fr_estimated,estimated,7,8.0,2.5,1.0,25.0,0.25,3.0,256,40000,10,0.005,3.0,0.08,4000,0.17763049743733367,1.664419951194756,9.654050676451831,72.0,2875.0,1736.0,0.0045029296875,4000.0,0.011382299848251282,0.03467772296372246
stage4_gamma,fr_estimated,estimated,8,8.0,2.5,1.0,25.0,0.25,3.0,256,40000,10,0.005,3.0,0.08,4000,0.15259353885772947,1.4906075449974585,7.653186016979386,56.0,2933.0,1535.0,0.00436328125,4000.0,0.051475592915607125,0.21919579879165485
stage4_gamma,fr_estimated,estimated,9,8.0,2.5,1.0,25.0,0.25,3.0,256,40000,10,0.005,3.0,0.08,4000,0.17924307771482692,1.6760065991357984,9.427512019177273,65.0,2999.0,1707.0,0.004595703125,4000.0,0.029228783520618175,0.13176469574673566
stage4_gamma,fr_estimated,estimated,0,8.0,2.5,1.0,25.0,0.25,50.0,256,40000,10,0.005,3.0,0.08,4000,0.05670110299072288,0.4386734397947167,3.737801209855137,5.0,33545.0,13672.0,0.0461103515625,4000.0,0.02228963953772907,0.09869332299147456
stage4_gamma,fr_estimated,estimated,1,8.0,2.5,1.0,25.0,0.25,50.0,256,40000,10,0.005,3.0,0.08,4000,0.05963683392974458,0.36180868675227823,3.9185805494504136,13.0,33728.0,13740.0,0.04635546875,4000.0,0.014926053875738237,0.0362211778250973
stage4_gamma,fr_estimated,estimated,2,8.0,2.5,1.0,25.0,0.25,50.0,256,40000,10,0.005,3.0,0.08,4000,0.05691544084476379,0.40745127972226003,4.039474434106573,11.0,33811.0,13649.0,0.04634765625,4000.0,0.025502753727828953,0.06256033291276271
stage4_gamma,fr_estimated,estimated,3,8.0,2.5,1.0,25.0,0.25,50.0,256,40000,10,0.005,3.0,0.08,4000,0.056327029804279984,0.4000198611994053,3.830365516827719,9.0,33626.0,13972.0,0.046482421875,4000.0,0.01753332697236076,0.06767486940995361
stage4_gamma,fr_estimated,estimated,4,8.0,2.5,1.0,25.0,0.25,50.0,256,40000,10,0.005,3.0,0.08,4000,0.05788016929862538,0.44585274736910097,4.06306708074395,9.0,33904.0,13847.0,0.0466318359375,4000.0,0.015656227559484447,0.0444043512313855
stage4_gamma,fr_estimated,estimated,5,8.0,2.5,1.0,25.0,0.25,50.0,256,40000,10,0.005,3.0,0.08,4000,0.0602523316977683,0.4162314396508295,4.158532415916619,6.0,33710.0,13556.0,0.046158203125,4000.0,0.022145037680121587,0.05954361284965927
stage4_gamma,fr_estimated,estimated,6,8.0,2.5,1.0,25.0,0.25,50.0,256,40000,10,0.005,3.0,0.08,4000,0.05691079321285904,0.4341036925928629,4.033765132805928,9.0,33931.0,13724.0,0.0465380859375,4000.0,0.03918568059692247,0.1001480666178791
stage4_gamma,fr_estimated,estimated,7,8.0,2.5,1.0,25.0,0.25,50.0,256,40000,10,0.005,3.0,0.08,4000,0.0553907164110254,0.42837647801578693,4.128638187088404,11.0,33507.0,14036.0,0.0464287109375,4000.0,0.01465205878295207,0.044203497587425686
stage4_gamma,fr_estimated,estimated,8,8.0,2.5,1.0,25.0,0.25,50.0,256,40000,10,0.005,3.0,0.08,4000,0.05544992492449822,0.39984628817140505,3.9371388316422076,6.0,33871.0,13619.0,0.046376953125,4000.0,0.01663475399796846,0.06490735058851196
stage4_gamma,fr_estimated,estimated,9,8.0,2.5,1.0,25.0,0.25,50.0,256,40000,10,0.005,3.0,0.08,4000,0.056713115986936964,0.3747968711281156,3.902607829192855,7.0,33600.0,13993.0,0.0464775390625,4000.0,0.017133036163043486,0.059386535159658
stage4_gamma,fr_estimated,estimated,0,8.0,2.5,1.0,25.0,0.25,5.0,256,40000,10,0.005,3.0,0.08,4000,0.1686740192716079,1.6296959380384108,8.918053400665338,36.0,4652.0,2361.0,0.0068486328125,4000.0,0.013346697946342653,0.03686645960462433
stage4_gamma,fr_estimated,estimated,1,8.0,2.5,1.0,25.0,0.25,5.0,256,40000,10,0.005,3.0,0.08,4000,0.1631001143503545,1.5925107680572068,8.662143766013589,49.0,4556.0,2446.0,0.006837890625,4000.0,0.02055873801828697,0.07115552762924016
stage4_gamma,fr_estimated,estimated,2,8.0,2.5,1.0,25.0,0.25,5.0,256,40000,10,0.005,3.0,0.08,4000,0.15508511446603346,1.5377173790204677,8.402759915988382,34.0,4667.0,2468.0,0.0069677734375,4000.0,0.02588468070206243,0.0593293733844629
stage4_gamma,fr_estimated,estimated,3,8.0,2.5,1.0,25.0,0.25,5.0,256,40000,10,0.005,3.0,0.08,4000,0.16467390083910433,1.5938711864678585,8.817631510613236,40.0,4617.0,2506.0,0.0069560546875,4000.0,0.028414386220467706,0.0707962081496029
stage4_gamma,fr_estimated,estimated,4,8.0,2.5,1.0,25.0,0.25,5.0,256,40000,10,0.005,3.0,0.08,4000,0.15979855777793703,1.6020653966674818,8.638491236292708,44.0,4686.0,2403.0,0.0069228515625,4000.0,0.016427118728991753,0.051685513509725986
stage4_gamma,fr_estimated,estimated,5,8.0,2.5,1.0,25.0,0.25,5.0,256,40000,10,0.005,3.0,0.08,4000,0.14432281356727367,1.4721599804703727,7.55566592242168,50.0,4547.0,2332.0,0.0067177734375000004,4000.0,0.014364468729304598,0.04498828037414933
stage4_gamma,fr_estimated,estimated,6,8.0,2.5,1.0,25.0,0.25,5.0,256,40000,10,0.005,3.0,0.08,4000,0.1606414374409823,1.5694580296676415,8.545183732117156,50.0,4647.0,2565.0,0.00704296875,4000.0,0.03656433331666658,0.10915499305035194
stage4_gamma,fr_estimated,estimated,7,8.0,2.5,1.0,25.0,0.25,5.0,256,40000,10,0.005,3.0,0.08,4000,0.16223377037530706,1.5889775420350325,8.62602843370566,38.0,4621.0,2345.0,0.006802734375,4000.0,0.02879255396973846,0.08767626528584423
stage4_gamma,fr_estimated,estimated,8,8.0,2.5,1.0,25.0,0.25,5.0,256,40000,10,0.005,3.0,0.08,4000,0.14755157510899425,1.477515727946308,8.065472569557281,45.0,4631.0,2364.0,0.0068310546875,4000.0,0.013196561812995045,0.045737565909477515
stage4_gamma,fr_estimated,estimated,9,8.0,2.5,1.0,25.0,0.25,5.0,256,40000,10,0.005,3.0,0.08,4000,0.16656701705507865,1.619995836897875,8.651905047553576,47.0,4589.0,2467.0,0.006890625,4000.0,0.007798940287520625,0.026565441524869532
