run_id,stage,name,method,seed,n_steps,n_replicas,a,fr_rate,target_ema_rate,max_event_fraction,fr_every,fr_start_steps,score_clip,config_hash,core_version,had_nan,total_replacement_events,l2_f,l2_fp,integrated_l2_f,l2_f_compact,l2_f_transition,l2_f_stretched,l2_fp_compact,l2_fp_transition,l2_fp_stretched,final_ancestor_ess,final_n_unique_ancestor,runtime_seconds,wall_seconds
difficulty_budget__abf__seed0__N1024__T100000__a1.5__ce8fde25e4ad,difficulty_budget,abf,abf,0,100000,1024,1.5,0.0,0.005,0.02,5,20000,2.0,4c76ac7e12ed,wca_prod_v1,False,0,0.09222715030528857,0.34645905866505217,41.737296847329304,0.13338217349712164,0.04677189627148812,0.09106959001111142,0.3993903878047585,0.4114187585529603,0.0980283094295796,nan,1024,168.7161206509918,168.72682074503973
difficulty_budget__abf__seed0__N1024__T150000__a1.5__3d59423b8f10,difficulty_budget,abf,abf,0,150000,1024,1.5,0.0,0.005,0.02,5,20000,2.0,204967f3985a,wca_prod_v1,False,0,0.09173505343973576,0.35157733285224196,49.8841376275368,0.13295279274946972,0.043444244530797,0.09249556465697246,0.4205135036430807,0.40100754299373864,0.12422863945125318,nan,1024,240.57840641587973,240.59043087018654
difficulty_budget__abf__seed0__N1024__T250000__a1.5__726a47da3b4a,difficulty_budget,abf,abf,0,250000,1024,1.5,0.0,0.005,0.02,5,20000,2.0,64d9b8141af2,wca_prod_v1,False,0,0.07680300293762878,0.30842051225801836,62.05189604079839,0.1099739847752433,0.035112569990129086,0.08006967830547485,0.3379548756584839,0.3762070580268241,0.10212421160214684,nan,1024,420.06328741507605,420.0754371089861
difficulty_budget__abf__seed0__N1024__T400000__a1.5__afde3858305b,difficulty_budget,abf,abf,0,400000,1024,1.5,0.0,0.005,0.02,5,20000,2.0,6381607fb087,wca_prod_v1,False,0,0.08140389351923737,0.31598866943550924,94.26067545260372,0.11579925068867485,0.03841841837525156,0.08507653483713161,0.34844298383584477,0.3829659571568689,0.10975671654812309,nan,1024,651.9602188710123,651.9753276756965
difficulty_budget__abf__seed0__N1024__T50000__a1.5__bc2729435f8c,difficulty_budget,abf,abf,0,50000,1024,1.5,0.0,0.005,0.02,5,20000,2.0,d351f3af9b46,wca_prod_v1,False,0,0.10765882100906383,0.37245398981096905,26.131623585342183,0.1498896057209964,0.04277097786649669,0.1215378733145168,0.43056967071711716,0.41726230000276393,0.20296533664557148,nan,1024,98.29732256615534,98.3092948300764
difficulty_budget__abf__seed1__N1024__T100000__a1.5__b2b5cd533023,difficulty_budget,abf,abf,1,100000,1024,1.5,0.0,0.005,0.02,5,20000,2.0,56d6e1f25035,wca_prod_v1,False,0,0.09321534761133449,0.3487589033951989,36.45408406479494,0.1350931101409129,0.04251640375580831,0.09509611681627714,0.45121784721145375,0.37297445712262955,0.10674456114279486,nan,1024,148.96578339114785,148.97695709392428
difficulty_budget__abf__seed1__N1024__T150000__a1.5__73cc6e3fd68c,difficulty_budget,abf,abf,1,150000,1024,1.5,0.0,0.005,0.02,5,20000,2.0,4bab5f938794,wca_prod_v1,False,0,0.08355833263959667,0.3134358784779042,45.51989168967279,0.1178196342962971,0.03579837678821721,0.09095420068729694,0.35763095132931433,0.37045066079934,0.11386571135156284,nan,1024,220.71516755688936,220.72678778134286
difficulty_budget__abf__seed1__N1024__T250000__a1.5__19c4c60dc6d5,difficulty_budget,abf,abf,1,250000,1024,1.5,0.0,0.005,0.02,5,20000,2.0,244f39365a88,wca_prod_v1,False,0,0.08613639843606859,0.3243773085477166,66.23099666863293,0.12281336631497565,0.0398355952094241,0.09022028205750195,0.3673253246528837,0.38255980200749806,0.13331839639154466,nan,1024,421.2392531647347,421.2441533659585
difficulty_budget__abf__seed1__N1024__T400000__a1.5__e83f4d87588c,difficulty_budget,abf,abf,1,400000,1024,1.5,0.0,0.005,0.02,5,20000,2.0,ad96221fc1ca,wca_prod_v1,False,0,0.08209495723954209,0.3148122359870458,89.26067530234685,0.11742610813817128,0.03892868269716462,0.0848090937452293,0.35585330417445005,0.37812212976118953,0.09558125646046434,nan,1024,653.0707500181161,653.0774952513166
difficulty_budget__abf__seed1__N1024__T50000__a1.5__a49e3822025c,difficulty_budget,abf,abf,1,50000,1024,1.5,0.0,0.005,0.02,5,20000,2.0,ada6f10e01f3,wca_prod_v1,False,0,0.11603774309181808,0.4029125008344125,27.767191271475937,0.16770634119458666,0.05436410213656423,0.11806926006536261,0.48716629760817254,0.44186849117971094,0.18852115670096503,nan,1024,83.38458192907274,83.3870475301519
difficulty_budget__abf__seed2__N1024__T100000__a1.5__a3b8b3e3a32f,difficulty_budget,abf,abf,2,100000,1024,1.5,0.0,0.005,0.02,5,20000,2.0,9db18e9ddb30,wca_prod_v1,False,0,0.08854136026856692,0.3327394185963289,34.09305302496658,0.12624728370644378,0.04269077429391874,0.09144201358623456,0.37497835440743504,0.40100757935889003,0.09692280280888141,nan,1024,163.18743892293423,163.19058108329773
difficulty_budget__abf__seed2__N1024__T150000__a1.5__6e2efd1586bf,difficulty_budget,abf,abf,2,150000,1024,1.5,0.0,0.005,0.02,5,20000,2.0,f72d9aa684fa,wca_prod_v1,False,0,0.08204446824177375,0.31479667381263676,48.37345591312101,0.11664753754098608,0.03882296890137897,0.08579334825827374,0.34823810521303317,0.38120861560893915,0.10924820261828362,nan,1024,295.2503988998942,295.25457090092823
difficulty_budget__abf__seed2__N1024__T250000__a1.5__3209ee7d975a,difficulty_budget,abf,abf,2,250000,1024,1.5,0.0,0.005,0.02,5,20000,2.0,824ee8e495fa,wca_prod_v1,False,0,0.08918377507514079,0.3358580903795395,64.61318507669971,0.12611648968586292,0.04005526351103013,0.09554411350456374,0.36898809341301425,0.3986160735805406,0.1540437701130835,nan,1024,368.8471024739556,368.8521938258782
difficulty_budget__abf__seed2__N1024__T400000__a1.5__69d6b002f73f,difficulty_budget,abf,abf,2,400000,1024,1.5,0.0,0.005,0.02,5,20000,2.0,fe38731b9ba5,wca_prod_v1,False,0,0.0791770688449752,0.3090624311815348,91.95344623241067,0.11265688875737778,0.036042990565651925,0.08360976194143072,0.3432423522420906,0.37138715295190555,0.11302902357980557,nan,1024,592.9773974618874,592.9841692638583
difficulty_budget__abf__seed2__N1024__T50000__a1.5__f92387710b50,difficulty_budget,abf,abf,2,50000,1024,1.5,0.0,0.005,0.02,5,20000,2.0,7838a00506bb,wca_prod_v1,False,0,0.11591684987739856,0.40582943166396496,29.45109334353247,0.1666634344644367,0.05996917844901665,0.1150096048714389,0.5099579860023504,0.45226685243593645,0.0982135837938274,nan,1024,83.87409219611436,83.87649665726349
difficulty_budget__abf__seed3__N1024__T100000__a1.5__500bd87ce4f9,difficulty_budget,abf,abf,3,100000,1024,1.5,0.0,0.005,0.02,5,20000,2.0,df97334a3f18,wca_prod_v1,False,0,0.09107078261791532,0.3390192278546095,39.30618025372302,0.12879823597757523,0.04378047613425232,0.09557423539191744,0.35505365227623337,0.4227262115910007,0.11327231486789452,nan,1024,173.79979806719348,173.80283493874595
difficulty_budget__abf__seed3__N1024__T150000__a1.5__329679294d26,difficulty_budget,abf,abf,3,150000,1024,1.5,0.0,0.005,0.02,5,20000,2.0,174675f2024e,wca_prod_v1,False,0,0.08669630987630242,0.326200369199411,42.89667789714166,0.12306643395160763,0.03998831598832818,0.09151450978034321,0.3627395432271908,0.3940446136615993,0.10756529618666763,nan,1024,249.94161458592862,249.94518286781386
difficulty_budget__abf__seed3__N1024__T250000__a1.5__b718b5053f42,difficulty_budget,abf,abf,3,250000,1024,1.5,0.0,0.005,0.02,5,20000,2.0,5577b8494802,wca_prod_v1,False,0,0.07841542660750056,0.31250345718818295,62.040535160218624,0.11282805298839496,0.03814306925974187,0.07951650789392956,0.3531822423124298,0.3756960807092273,0.09727047269136675,nan,1024,408.6292958697304,408.63402189221233
difficulty_budget__abf__seed3__N1024__T400000__a1.5__c9395b3dc8ec,difficulty_budget,abf,abf,3,400000,1024,1.5,0.0,0.005,0.02,5,20000,2.0,ccce0bd77a52,wca_prod_v1,False,0,0.08363977287605034,0.3108629560597807,95.22634986154108,0.11742967303528996,0.03755317231466022,0.09060319871584631,0.3321825340876908,0.3825162831096083,0.11148683149879146,nan,1024,774.0954514858313,774.1020257980563
difficulty_budget__abf__seed3__N1024__T50000__a1.5__23b40cf01c9f,difficulty_budget,abf,abf,3,50000,1024,1.5,0.0,0.005,0.02,5,20000,2.0,9b63799fb80e,wca_prod_v1,False,0,0.09603584588066225,0.36650249985063194,22.809407910786884,0.13944731618211953,0.04379773843204059,0.09752744353639149,0.4737703291272446,0.3962014454922467,0.08958767722312454,nan,1024,72.97221217211336,72.97463610302657
difficulty_budget__abf__seed4__N1024__T100000__a1.5__1b0ca1a3cee2,difficulty_budget,abf,abf,4,100000,1024,1.5,0.0,0.005,0.02,5,20000,2.0,17476a84a1b0,wca_prod_v1,False,0,0.09147850092677252,0.3572493633438053,40.63437591500693,0.13407831508116042,0.046954499104006245,0.08740328917642089,0.41680173535129894,0.42115877264899426,0.0970893176572739,nan,1024,148.1049796678126,148.10808453895152
difficulty_budget__abf__seed4__N1024__T150000__a1.5__9f1f4c17a31a,difficulty_budget,abf,abf,4,150000,1024,1.5,0.0,0.005,0.02,5,20000,2.0,b620dcf9e15e,wca_prod_v1,False,0,0.09216477905756842,0.3389638704523745,43.4079251707787,0.13272834348470372,0.04443283730004475,0.09354152782219555,0.3912468170735304,0.39844378296592964,0.11658983122461591,nan,1024,252.4327529631555,252.43638279475272
difficulty_budget__abf__seed4__N1024__T250000__a1.5__a57254655f3a,difficulty_budget,abf,abf,4,250000,1024,1.5,0.0,0.005,0.02,5,20000,2.0,5da622bbbe18,wca_prod_v1,False,0,0.07917059030257106,0.31093494369943514,58.9494279429065,0.11354896360321028,0.036819446650864555,0.08191826035504884,0.35496353835055067,0.3657951365751451,0.12055678170883127,nan,1024,420.770787444897,420.7755188769661
difficulty_budget__abf__seed4__N1024__T400000__a1.5__5bb8082439bd,difficulty_budget,abf,abf,4,400000,1024,1.5,0.0,0.005,0.02,5,20000,2.0,0f9c718072c6,wca_prod_v1,False,0,0.08146655392618914,0.31523234074733497,86.25789129650525,0.1154422632768947,0.03521628141910147,0.08782255270049166,0.35089057692569137,0.37350078476308335,0.13797832722557932,nan,1024,664.5955032743514,664.601984476205
difficulty_budget__abf__seed4__N1024__T50000__a1.5__ccf6d714a92b,difficulty_budget,abf,abf,4,50000,1024,1.5,0.0,0.005,0.02,5,20000,2.0,92958f0c5795,wca_prod_v1,False,0,0.09888659578631252,0.360153904548521,28.68607916356899,0.1421241542571756,0.04852578805602926,0.10009397134441153,0.40336070987032324,0.4328987500797212,0.12204765930128396,nan,1024,81.84330274583772,81.84573009703308
difficulty_budget__fr_est_tuned__seed0__N1024__T100000__a1.5__4b7c306c935b,difficulty_budget,fr_est_tuned,fr_estimated,0,100000,1024,1.5,0.1,0.005,0.02,5,20000,2.0,a7a915fab390,wca_prod_v1,False,1817,0.049462567981126394,0.26174430860392905,28.70654625777197,0.07445861377189823,0.03347894710089142,0.03575191277586593,0.30129067188874914,0.3111158151783257,0.0900524905301873,211.3212414349053,348,248.28424289263785,248.287275664974
difficulty_budget__fr_est_tuned__seed0__N1024__T150000__a1.5__d1713181e1de,difficulty_budget,fr_est_tuned,fr_estimated,0,150000,1024,1.5,0.1,0.005,0.02,5,20000,2.0,0262aefc1d4f,wca_prod_v1,False,2825,0.03858976321700136,0.25122892414565,36.647578524467754,0.05763489345656936,0.030946754564601015,0.02108126125477353,0.2858149443253378,0.2955448061165538,0.11227582359095506,130.19319592748946,237,251.52980862697586,251.5333699178882
difficulty_budget__fr_est_tuned__seed0__N1024__T250000__a1.5__33b1006f6de4,difficulty_budget,fr_est_tuned,fr_estimated,0,250000,1024,1.5,0.1,0.005,0.02,5,20000,2.0,0d55124d2fc4,wca_prod_v1,False,4916,0.03674967556750213,0.2537126594651007,39.81406621145554,0.054375701870971606,0.031592150232168874,0.01699052710728033,0.2747796743184991,0.31296001022886083,0.08903768523438599,91.46685275645498,162,428.51609955588356,428.5210154890083
difficulty_budget__fr_est_tuned__seed0__N1024__T400000__a1.5__314dc4b343f4,difficulty_budget,fr_est_tuned,fr_estimated,0,400000,1024,1.5,0.1,0.005,0.02,5,20000,2.0,5cd2357cbc15,wca_prod_v1,False,8203,0.03262418123618596,0.24062274358827138,47.314958685157535,0.04783212352391798,0.028394340251597205,0.015461570095861178,0.25137563181429384,0.3024097181565042,0.08737515228816947,60.34622467771639,106,954.0972931408323,954.1038824729621
difficulty_budget__fr_est_tuned__seed0__N1024__T50000__a1.5__de0111c6ce71,difficulty_budget,fr_est_tuned,fr_estimated,0,50000,1024,1.5,0.1,0.005,0.02,5,20000,2.0,9ad4e31d85d7,wca_prod_v1,False,680,0.0696018238299111,0.34725435859846554,27.454866901329854,0.10520395658010755,0.0448449063037201,0.05234396001214441,0.42567893871663337,0.3919466648153519,0.11662840810482693,397.1878787878788,593,101.64573761401698,101.6481447336264
difficulty_budget__fr_est_tuned__seed1__N1024__T100000__a1.5__c6b61e8bbb47,difficulty_budget,fr_est_tuned,fr_estimated,1,100000,1024,1.5,0.1,0.005,0.02,5,20000,2.0,f7b2c068bb29,wca_prod_v1,False,1656,0.0443561609002884,0.26123892134323895,28.091233771159672,0.0670686723733642,0.034156142104495545,0.025036070395606465,0.3186143611924394,0.2985101211445391,0.08615531443481528,227.06279774794282,368,225.4449022449553,225.44792781490833
difficulty_budget__fr_est_tuned__seed1__N1024__T150000__a1.5__5137a966f8da,difficulty_budget,fr_est_tuned,fr_estimated,1,150000,1024,1.5,0.1,0.005,0.02,5,20000,2.0,23dc4493335c,wca_prod_v1,False,2815,0.04380103019578769,0.2639416012565785,33.860844556191246,0.06585910382860725,0.03316688098881135,0.02662933965813938,0.28997536153444853,0.32439535494657806,0.0855910431971384,147.23055321538894,251,334.1056817807257,334.10929824225605
difficulty_budget__fr_est_tuned__seed1__N1024__T250000__a1.5__2752a73e8648,difficulty_budget,fr_est_tuned,fr_estimated,1,250000,1024,1.5,0.1,0.005,0.02,5,20000,2.0,f673500c1b49,wca_prod_v1,False,4912,0.04106219735418979,0.2555731004416415,44.069248458863896,0.061826117200421415,0.031079363536150217,0.02476864927586291,0.2975870582836932,0.2991545081283476,0.09693104220081775,81.4111801242236,158,641.2024357458577,641.2070556483231
difficulty_budget__fr_est_tuned__seed1__N1024__T400000__a1.5__3288eacd58e2,difficulty_budget,fr_est_tuned,fr_estimated,1,400000,1024,1.5,0.1,0.005,0.02,5,20000,2.0,a60db75ce59e,wca_prod_v1,False,8147,0.038456346068109,0.25238431649656523,51.075589060577954,0.0573296534081124,0.03155870062382892,0.019893683394196546,0.27769888014618044,0.30864667011737595,0.08751081856441038,53.15166261151663,88,679.3232766781002,679.3298118002713
