stage,name,method,n_steps,n_replicas,a,t,l2_f_median,l2_f_q25,l2_f_q75,l2_fp_median,l2_fp_q25,l2_fp_q75,repl_cumulative_median,n_seeds
pilot,sweep_fr_start_steps_40000,fr_estimated,150000,1024,1.5,295.0,0.04892231772909844,0.047055998874161606,0.05300632337981295,0.26944983563532204,0.2604119739812984,0.27508931378467383,2226.0,3
pilot,sweep_fr_start_steps_40000,fr_estimated,150000,1024,1.5,300.0,0.04836285774755383,0.04689619934316711,0.05296366553880982,0.26922684328168534,0.2610132827172137,0.27588205025513296,2264.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,0.0,1.0128246046204876,1.0128246046204876,1.0128246046204876,6.029319860934949,6.029319832725831,6.029319863246823,0.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,5.0,0.9653828907630808,0.957354168664384,0.9821989228252348,2.684124407776765,2.6514912224199074,2.720742796568171,0.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,10.0,0.6268599156061212,0.6089393171497341,0.6270675384257152,1.8115553462747727,1.7734158749234588,1.8284175035206762,0.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,15.0,0.39989395765240965,0.39030581313033985,0.4075533758040856,1.2380964327515471,1.2074192653782942,1.2708013252659096,0.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,20.0,1.4030541363004236,1.2467616077455583,1.4898679964825607,7.582520992572021,7.448435395674556,7.597800848149916,0.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,25.0,0.14978924819773415,0.12868878740636785,0.17219255728577793,0.6182122822353953,0.5672571258204654,0.6571041920152636,0.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,30.0,0.16413448965866093,0.16388437412674484,0.1745719220221975,0.6534010640711976,0.5985937784729924,0.6575571656013127,0.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,35.0,0.1636074964641795,0.1609887801627629,0.166144372179167,0.5594792182747915,0.5360952233746179,0.5753039230398869,0.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,40.0,0.15917488855720982,0.1474341262961928,0.1659748994322346,0.5436574048828007,0.5256200915916891,0.551032599327086,0.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,45.0,0.14717506025023933,0.13682514755080294,0.15408795047277038,0.5225801941608472,0.49662941999922505,0.5258167235570361,72.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,50.0,0.13094255260419937,0.12211151895652247,0.1317197888360933,0.4583268998743882,0.4402387259597988,0.47230055253237957,128.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,55.0,0.1156809243004786,0.11267777179431457,0.11689778945525499,0.419482410717464,0.41512498683898014,0.43606960674240036,174.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,60.0,0.09997401191831398,0.09760817936392552,0.10423859872526778,0.3961846505277117,0.37993346178749443,0.411364828316618,231.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,65.0,0.0925289852421595,0.09168724110401755,0.09839149463909466,0.3808574361583556,0.3727267903453479,0.40554965787953523,279.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,70.0,0.08574728094557171,0.08253900829351749,0.0918847405076749,0.36496772201207717,0.3535720268093906,0.387915920511523,334.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,75.0,0.08052674521529565,0.07607843196949649,0.08618329906225944,0.3457981207740692,0.3394747034957615,0.3671175303170589,386.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,80.0,0.07900287542072265,0.07490886002555591,0.08462341317233808,0.3396823823882399,0.33360047815883576,0.3603240613804053,450.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,85.0,0.0796595128250762,0.07423277619774332,0.08311649822086535,0.33670178213749113,0.3284763580985908,0.35604081003761967,493.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,90.0,0.07765408435932472,0.07225069130855838,0.07878876070007532,0.3342790354301469,0.3261465807748656,0.3474879511752941,540.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,95.0,0.07206541361004903,0.0688976772186726,0.07294770782338716,0.3248679778695042,0.3234294269416812,0.3360424714393345,588.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,100.0,0.06766536285364072,0.0659584071172106,0.06892872922013876,0.32272391664042993,0.31998143939891716,0.3296194805403722,633.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,105.0,0.06263687107794648,0.06047422543489221,0.06522015811656573,0.31752599764249095,0.3096871392370265,0.32087227794567874,687.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,110.0,0.05886476241691108,0.0583393215974327,0.06341516124634315,0.3164102606190672,0.30929166879446424,0.31939210744452307,740.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,115.0,0.05569121268843634,0.0555955118793742,0.06058851924269414,0.31128875010723506,0.3047801117258257,0.31386374017359986,803.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,120.0,0.05444058954209004,0.053660701469273236,0.05896119234002497,0.30626020272983634,0.30463995303117475,0.3081487137872199,854.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,125.0,0.05461219189983527,0.05431739518675036,0.05843319560670092,0.30246068175026364,0.30134007061081036,0.30717532968542177,894.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,130.0,0.05515230490740899,0.05376555368810449,0.05858801583843612,0.30134449619897397,0.2999615827855209,0.3025390845424778,956.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,135.0,0.0552636086420457,0.05398745318926572,0.057637394882980156,0.301764057027279,0.2999392724252073,0.30385915041709577,1030.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,140.0,0.05502027228213602,0.053183087183847746,0.056951282272952874,0.3003875834938648,0.29876541633627995,0.30257742520082276,1090.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,145.0,0.0565137132233994,0.05289919419724649,0.056951894644196255,0.29758696142291835,0.2972308426190341,0.3021990491146578,1141.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,150.0,0.05354518593422434,0.05115524014774053,0.05423771780265278,0.29547475390224937,0.29357277394283954,0.29750174940831264,1206.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,155.0,0.05133503955383374,0.050030938150828486,0.05300467022424428,0.29594921330451973,0.2908371614826039,0.2961916054179796,1253.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,160.0,0.051193694400207164,0.05036517100508536,0.052369829453668075,0.29493815587863215,0.28953114892098364,0.29552695957973213,1311.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,165.0,0.050816118066546345,0.04950978187406726,0.05127145121544105,0.28823893159152836,0.2864651199673093,0.2900397961546748,1377.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,170.0,0.050111176929284504,0.048893464235929066,0.05037620171237535,0.2874385276125293,0.28683024881739283,0.28780478590490116,1443.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,175.0,0.04828444941511635,0.048031990749723974,0.04923773835704076,0.289855870874557,0.2837019370411962,0.2906003305100644,1499.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,180.0,0.04664273076092617,0.04662506152450608,0.047692833013960226,0.2864733574813267,0.2799097909694367,0.28791764532704484,1555.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,185.0,0.04707387597036318,0.04692057613196631,0.048691307549076704,0.2883755540300334,0.28027199690078025,0.28990965043528555,1599.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,190.0,0.0476930571256355,0.04669106713112695,0.04945857218038632,0.2897284850667864,0.2784772857628327,0.2904187679124872,1653.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,195.0,0.0470533192791568,0.04661646245777237,0.04884960500261863,0.2853279707384431,0.2788179528105401,0.2862632680652791,1708.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,200.0,0.04734799391107072,0.047183538084305095,0.04875557534074797,0.284279977453625,0.2793982965216463,0.2857070849020488,1757.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,205.0,0.047883273560054646,0.04744204087830983,0.04863263686210241,0.28048758571223187,0.2771439494148832,0.2847506084267202,1823.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,210.0,0.046593483581349834,0.046215016743317475,0.04735965816815947,0.2760109089849325,0.273883479029173,0.2801917240675166,1873.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,215.0,0.04612817389107046,0.04548378786882913,0.04702759803653306,0.28014002962297996,0.27465951932912,0.2817667684235673,1908.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,220.0,0.04468818715305031,0.04457931068224467,0.046143996543125274,0.2789959728335585,0.27323655214765197,0.2798727854425014,1980.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,225.0,0.04458464629214012,0.04405845466267104,0.04561571038497933,0.2754399174870329,0.2717473690457069,0.2781207414415262,2031.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,230.0,0.043932972595505826,0.04372011220241204,0.04535948345678646,0.2754941947000834,0.2702815145723818,0.2774989628229371,2096.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,235.0,0.0433483327870957,0.043019976340189295,0.04498213334857724,0.27569276349067623,0.26820998853651656,0.2767620409353564,2148.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,240.0,0.04368241956619899,0.04304558552021795,0.04529344856105363,0.27609012471142563,0.2671339237771222,0.27702877749002597,2193.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,245.0,0.04362567326419599,0.04264126253458162,0.04458164839082378,0.27115527570573217,0.26339289289293194,0.27407592181240115,2253.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,250.0,0.04400840753379848,0.04281553344347985,0.04506110989814646,0.2707861058810816,0.2640477271149319,0.2740633369250326,2306.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,255.0,0.04352796692712621,0.04293082724938259,0.044633396814251554,0.26996158626406735,0.2647080509299946,0.2730546671416791,2354.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,260.0,0.04335767313340007,0.043051266381837996,0.044490177371126954,0.26938488202471284,0.2658846028437456,0.2727690635578517,2402.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,265.0,0.042731955356477065,0.04251824299498291,0.04303831563869613,0.26519089281388586,0.2625174966131223,0.2688457361024251,2474.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,270.0,0.04211301470023499,0.04199973091068153,0.042124122715313184,0.26202616498580034,0.2616228942808898,0.26588070359220717,2522.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,275.0,0.04250340946717718,0.041900220041300534,0.042577267704303354,0.26232539495480917,0.26065669555152815,0.2661552995612324,2563.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,280.0,0.04197197408885574,0.0416587306654286,0.04260514312557526,0.26132929562683666,0.2601799494454121,0.2646198341460919,2626.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,285.0,0.0416357237922599,0.04162934479281258,0.04209752367265637,0.26065064713232633,0.2601202594866113,0.26417123232619033,2682.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,290.0,0.04120763696686137,0.04113012533842829,0.04177779690187423,0.26078037018094735,0.26073446262529537,0.26475627943457636,2729.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,295.0,0.040958010132964094,0.04067700558502721,0.04144925543710852,0.26238815478934957,0.26157124146878513,0.2652556405634168,2794.0,3
pilot,sweep_max_event_fraction_0.005,fr_estimated,150000,1024,1.5,300.0,0.041397872816666265,0.040714141226989964,0.04146323399418486,0.26268519591374295,0.2618416527345079,0.265429979496919,2842.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,0.0,1.0128246046204876,1.0128246046204876,1.0128246046204876,6.029319860934949,6.029319832725831,6.029319863246823,0.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,5.0,0.944262245577404,0.9234773294730738,0.953866428334774,2.624150213108598,2.5473267092008314,2.641391540084877,0.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,10.0,0.5839473554209238,0.5661948969507267,0.5992429467055347,1.7397712833769745,1.656919505158024,1.7424990487368133,0.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,15.0,0.3838760448476094,0.3761433220545296,0.3951371730962005,1.2142704458833888,1.1738062479835882,1.2221215767858897,0.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,20.0,0.6283473345659757,0.5150265589958981,0.7438498950865918,5.941009471436578,5.878713844015527,7.04725244067134,0.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,25.0,0.2080478416912579,0.2029478332915487,0.21883737602029432,0.6993155547907154,0.6955641598232825,0.7033469468957538,0.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,30.0,0.19423798510138826,0.17730838588670172,0.20105108552211515,0.6433348371987897,0.5885670423923995,0.643912552829232,0.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,35.0,0.18003000501183153,0.16822699253687895,0.1815578846130631,0.566149095974632,0.551006535286245,0.5725409100015475,0.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,40.0,0.1631739530024766,0.15576194257814574,0.16901844475045358,0.5410403001631227,0.5280127246965984,0.54267491716873,0.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,45.0,0.14430219956556897,0.1398374438975535,0.1469104478508932,0.4788203045030037,0.47617590602950693,0.4894693548756242,72.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,50.0,0.12228709739268252,0.11417869414407186,0.12622219317561434,0.4332417808597774,0.4097763058760071,0.43469341368285697,137.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,55.0,0.11708266938003027,0.10639519382324042,0.11756639221298056,0.4119277918112805,0.3891163259225121,0.4240019802416143,182.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,60.0,0.11074966089661115,0.10131868558877655,0.11247189712191086,0.4146066299360269,0.3871678588134843,0.4147214340922963,237.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,65.0,0.10211504559369812,0.09392527707899705,0.10430813462155916,0.3852958403171008,0.3638815323822965,0.3941881065492584,290.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,70.0,0.09607871299981376,0.08709025583859423,0.09788237646969028,0.3745949318544249,0.3498969418299187,0.3775406679021696,356.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,75.0,0.09424904315917285,0.08528494437752054,0.09446384448900484,0.36343829843940895,0.34622435679181474,0.36614698384464506,404.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,80.0,0.08940312497636459,0.07990305812489584,0.0905614961814945,0.35340009030666947,0.3386485206608705,0.35923592414954697,449.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,85.0,0.08437164687171865,0.07755409186327977,0.08589213810907971,0.34592311033543577,0.33412549620288545,0.35369284119747835,501.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,90.0,0.07783215477914546,0.07404950004904114,0.08052513182646559,0.33277566798290914,0.32718368831377964,0.340349398337481,545.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,95.0,0.07265363449806468,0.07055145839107596,0.0775047705128723,0.31660847196400904,0.31645821085537695,0.3296284162654983,622.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,100.0,0.0704700959239179,0.06912491227930342,0.07421262172329104,0.31808783694921805,0.31664353763551123,0.3250071328529197,664.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,105.0,0.06674385910751333,0.06566899407687951,0.0712639625125065,0.31061158540248535,0.30827010959362877,0.31750137433444,713.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,110.0,0.06667700607668457,0.06549118578992309,0.06975119952787298,0.3111281473174135,0.3088653761701899,0.3138471960426028,763.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,115.0,0.06541830784405821,0.06513481751589781,0.06817449563592305,0.3079245980944362,0.30761118170031465,0.3117305229938905,827.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,120.0,0.06442462136671846,0.06287954183489351,0.06679247849227972,0.30223819555722653,0.2997541167429254,0.3049423479488948,874.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,125.0,0.06261716173371773,0.060342762162911116,0.06340351037254752,0.29376723405601995,0.2901144970965883,0.29511046130225715,923.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,130.0,0.06013614069304514,0.0586475042764725,0.06055312782304394,0.2867342760806127,0.28449359691607345,0.28971635492616654,982.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,135.0,0.06037916127612824,0.058370967089817836,0.06043589671950041,0.28616209365540274,0.28485859102277555,0.2901813198521319,1029.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,140.0,0.059467312908070946,0.0575482216327824,0.05984253656710995,0.28730965062156916,0.2870507727340419,0.2899875856085488,1084.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,145.0,0.05763545068071119,0.05619090762693381,0.05815716363393377,0.2845114532285394,0.2832423566515285,0.287467188551786,1137.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,150.0,0.05636293486997903,0.055282184058214834,0.05725574681342656,0.2863361366914811,0.2857512285080128,0.286918598925348,1200.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,155.0,0.0530336287649775,0.0526329277806985,0.0552905806778075,0.2793482588517069,0.2789491175367769,0.2817345049302171,1258.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,160.0,0.05231986953084251,0.05158343763696921,0.05480450234241978,0.2782989478388518,0.2779913664910465,0.281951832808396,1317.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,165.0,0.05146125088720844,0.05020002786273797,0.054491225223726916,0.28004589725227513,0.27815450830260285,0.28410633897460447,1374.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,170.0,0.05253465628959902,0.05057368947372812,0.05432473630218987,0.2812869525021203,0.2793412422076499,0.28308046490650746,1423.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,175.0,0.052349094916607254,0.050162563781361344,0.0538680217860168,0.28124968099207454,0.27779925329056404,0.2824221995371705,1461.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,180.0,0.051508839330479006,0.04983271105717477,0.053309952027739124,0.276580622204146,0.2753839080920216,0.28059202635711444,1503.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,185.0,0.05048196633956098,0.048450338047802605,0.05272191183413614,0.27514185686624537,0.2730202137530794,0.28061022158855625,1565.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,190.0,0.04978651084635193,0.047747302601385926,0.051919145100369386,0.2748777065337361,0.271672118690924,0.28025858786567903,1623.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,195.0,0.049942046252513826,0.0474553997019799,0.05116143949294964,0.2781042415073274,0.27218351776874805,0.2804698864996835,1678.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,200.0,0.048983248972120134,0.0470776058451179,0.050183844333730104,0.2750813760547686,0.27297276798042125,0.2772550059173282,1723.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,205.0,0.04886331294518791,0.0467779894162037,0.0505877037952354,0.27270496526615917,0.270527215295967,0.2786037001957687,1795.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,210.0,0.0473570450393943,0.045801658028019006,0.04896816938990126,0.26721988848045375,0.26702637155220577,0.2747326033763947,1839.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,215.0,0.04611116937988423,0.04519783656033494,0.04783671844004375,0.2677974675383962,0.26582374944050846,0.27410080699310874,1888.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,220.0,0.04551087886122084,0.0451809195562168,0.04704713967182289,0.26796350225196547,0.26474961569984184,0.2731443827824813,1942.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,225.0,0.04561104965391829,0.04521958529037491,0.04663314130515415,0.27045510753763374,0.26466027195540176,0.2752035835423918,1992.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,230.0,0.044966138543029596,0.044312760467814544,0.04597203591647578,0.2693694065082887,0.26228291170666906,0.2733928362423832,2047.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,235.0,0.04478577893872883,0.04424506536511885,0.0459553261485935,0.2679719687124322,0.261786215775786,0.27404857728266485,2094.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,240.0,0.04421816529873888,0.04325163359183287,0.045449344954534066,0.2681471636587874,0.2601088344045853,0.27229468968719883,2158.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,245.0,0.04427415454528035,0.04292828727403593,0.04557926033523251,0.2663578312827176,0.25869322702892933,0.2712422541549841,2197.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,250.0,0.04369863122408994,0.042643963645048,0.04512487673771168,0.267248968157043,0.25907710793396177,0.2719493751984511,2244.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,255.0,0.04306256967438357,0.04229188139006974,0.044950196992799535,0.2645314268492283,0.2578803990270142,0.27090351246476363,2295.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,260.0,0.04249447499737686,0.04201689041882117,0.04451738159056515,0.26299864849101456,0.2575985192814777,0.26975118881746274,2346.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,265.0,0.042340961750821415,0.04167002420306412,0.04443193653506587,0.26131039324574157,0.2563352592496607,0.2694857859528838,2409.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,270.0,0.04298897272371807,0.04181287002746992,0.04504327391208079,0.2627713295327762,0.25646502823775685,0.27103691981346795,2451.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,275.0,0.04299656136220167,0.041653106611593355,0.04535223180334993,0.26353844105332547,0.25742191929147773,0.2718492173641744,2508.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,280.0,0.04269969033707543,0.04103542979756768,0.04501465903260422,0.2633490586533051,0.2558423855732999,0.271458659112309,2571.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,285.0,0.0436707633636608,0.041687568012083766,0.04516523868113252,0.2654441888603509,0.2573847694144004,0.27006713624250606,2628.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,290.0,0.04371402944847117,0.041723242647362185,0.044824074726057546,0.2658103762730799,0.25768772192790534,0.26842763751699406,2673.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,295.0,0.04359576134514619,0.041388536291328534,0.04472674589392636,0.2646609501988949,0.25764473386782705,0.26688788327042867,2731.0,3
pilot,sweep_max_event_fraction_0.02,fr_estimated,150000,1024,1.5,300.0,0.04291946036167185,0.04116604876645141,0.044139099251026485,0.263402660115226,0.2580997503207518,0.2660344672036693,2781.0,3
pilot,sweep_max_event_fraction_0.05,fr_estimated,150000,1024,1.5,0.0,1.0128246046204876,1.0128246046204876,1.0128246046204876,6.029319860934949,6.029319832725831,6.029319863246823,0.0,3
pilot,sweep_max_event_fraction_0.05,fr_estimated,150000,1024,1.5,5.0,0.9472009903394992,0.9354080030051358,0.9535976429989004,2.5770496588913723,2.5495405873158674,2.588098061619871,0.0,3
pilot,sweep_max_event_fraction_0.05,fr_estimated,150000,1024,1.5,10.0,0.5919696065932699,0.5735262870617608,0.5984897831886189,1.69295338462945,1.6581421788823265,1.715655004620436,0.0,3
pilot,sweep_max_event_fraction_0.05,fr_estimated,150000,1024,1.5,15.0,0.3963352593795335,0.37519237882401335,0.40739221876092635,1.1867073916293216,1.1768370787746438,1.2394372267042546,0.0,3
pilot,sweep_max_event_fraction_0.05,fr_estimated,150000,1024,1.5,20.0,0.7164246746080416,0.5779173590943836,0.8908423675931232,7.031623429793621,6.485001523578986,7.634526364612249,0.0,3
pilot,sweep_max_event_fraction_0.05,fr_estimated,150000,1024,1.5,25.0,0.12118467104904927,0.11243719590201909,0.14805805959630233,0.48558886827187825,0.45198857484577926,0.5066357360926929,0.0,3
pilot,sweep_max_event_fraction_0.05,fr_estimated,150000,1024,1.5,30.0,0.1553367597777659,0.14443055481695471,0.16098051004383435,0.5321579226931031,0.5010071095652744,0.5372390242725971,0.0,3
pilot,sweep_max_event_fraction_0.05,fr_estimated,150000,1024,1.5,35.0,0.15445324221613466,0.14051259322814003,0.16895749272043278,0.5158842207011994,0.4881414823272354,0.539842437610282,0.0,3
pilot,sweep_max_event_fraction_0.05,fr_estimated,150000,1024,1.5,40.0,0.1395104060410453,0.13853349115343724,0.15680760517140274,0.48748679894938757,0.4828408055621257,0.5095525305512162,0.0,3
pilot,sweep_max_event_fraction_0.05,fr_estimated,150000,1024,1.5,45.0,0.1300218299287578,0.12937459563871884,0.14341534748354617,0.45847163955294384,0.44502783820046476,0.47793467925168015,67.0,3
pilot,sweep_max_event_fraction_0.05,fr_estimated,150000,1024,1.5,50.0,0.11383384972842374,0.11158244343386507,0.125720878665362,0.40947365628610616,0.40281743032213463,0.4303009232484927,130.0,3
pilot,sweep_max_event_fraction_0.05,fr_estimated,150000,1024,1.5,55.0,0.10644332180122425,0.10335315393349578,0.11364520641647402,0.3949990472326939,0.37986000176854273,0.4060318690036101,180.0,3
pilot,sweep_max_event_fraction_0.05,fr_estimated,150000,1024,1.5,60.0,0.09840170814088113,0.09560980386039679,0.10218245226714476,0.37183327133717264,0.358512414881624,0.3803290069923155,243.0,3
